time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
2180,1987-09-20,00:00:00.00,0.0303679,1.32006e-05,2.67565,0,0.357394,0,2097.56,-2.4637e-21,38.6898,0.124625,0.471476,1.75203,7.8314e-06,0.00174148,0,0,0.00665059,-0.820483,16.0555,2156.88,2341.88,189.213,4.54747e-13
2181,1987-09-21,00:00:00.00,0.00323221,2.04924e-07,2.67364,0,0.360672,0,2098.73,-2.01792e-22,37.686,0.120165,0.441095,1.75137,1.53804e-05,0.000885119,0,0,0.00637929,-0.821298,15.9013,2156.85,2341.88,189.249,-5.45697e-12
2182,1987-09-22,00:00:00.00,0.000223283,8.19004e-07,2.67137,0,0.355783,0,2099.97,3.10546e-22,36.6138,0.113481,0.420156,1.75065,1.67745e-05,0.000765781,0,0,0.00619112,-0.822166,15.7283,2156.81,2341.88,189.283,2.27374e-12
2183,1987-09-23,00:00:00.00,4.55552e-05,0,2.6683,0,0.358221,0,2101.29,3.29281e-23,35.4944,0.109351,0.3942,1.74988,0,0,0,0,0.00677878,-0.823911,15.5311,2156.78,2341.88,189.316,4.54747e-13
2184,1987-09-24,00:00:00.00,-2.18863e-12,0,2.66559,0,0.354552,0,2102.72,-5.57038e-39,34.2906,0.104778,0.375378,1.7491,0,0,0,0,0.00719776,-0.825559,15.3054,2156.75,2341.88,189.347,2.72848e-12
2185,1987-09-25,00:00:00.00,0.000432431,0,2.66261,0,0.356244,0,2104.11,1.17914e-21,33.1368,0.100573,0.35299,1.74836,0,0,0,0,0.00743238,-0.827062,15.0725,2156.72,2341.88,189.376,0
2186,1987-09-26,00:00:00.00,0.0020485,0,2.66007,0,0.353459,0,2105.21,-8.21907e-23,32.2335,0.0965677,0.336045,1.74771,0,0,0,0,0.00788707,-0.828863,14.8732,2156.69,2341.89,189.404,-1.36424e-12
2187,1987-09-27,00:00:00.00,0.000783016,0,2.65745,0,0.35463,0,2106.33,-2.65752e-22,31.3336,0.0927451,0.316626,1.74702,0,0,0,0,0.00821899,-0.830597,14.6562,2156.67,2341.89,189.43,-4.54747e-13
2188,1987-09-28,00:00:00.00,2.80097,5.16534e-05,2.66191,0,0.36421,0,2107.4,3.52237e-18,32.7472,0.167285,0.590647,1.75975,1.08008e-06,2.47815e-05,0,0,0.00842074,-0.831217,14.5762,2159.44,2344.69,189.46,-9.09495e-13
2189,1987-09-29,00:00:00.00,2.27125,0.00165057,2.6656,0,0.359368,0,2108.25,-7.3348e-19,34.2436,0.145074,0.600211,1.76023,1.26168e-07,0.000538306,0,0,0.00738961,-0.83139,14.4754,2161.68,2346.96,189.495,-3.18323e-12
2190,1987-09-30,00:00:00.00,0.00139964,0.00013125,2.67,0,0.369818,0,2109.13,-3.08783e-21,33.5167,0.107514,0.578483,1.75972,2.35279e-06,0.000462723,0,0,0.00655225,-0.83166,14.328,2161.64,2346.96,189.536,-3.63798e-12
2191,1987-10-01,00:00:00.00,0.000331473,5.40088e-06,2.67587,0,0.366665,0,2110.06,5.62685e-22,32.7581,0.0346479,0.591169,1.75913,1.27256e-07,0.000463585,0,0,0.00604144,-0.832176,14.1685,2161.59,2346.96,189.582,-2.72848e-12
2192,1987-10-02,00:00:00.00,0.000723521,1.76183e-08,2.67826,0,0.371161,0,2111.11,-1.34924e-21,31.9037,0.029119,0.540339,1.75849,1.80915e-06,0.000149958,0,0,0.00590563,-0.833044,13.9829,2161.54,2346.96,189.633,0
2193,1987-10-03,00:00:00.00,0.000660312,1.56416e-10,2.67807,0,0.366054,0,2112.02,-1.64314e-22,31.1596,0.0239858,0.499196,1.75787,0,0,0,0,0.00613063,-0.834312,13.8179,2161.49,2346.96,189.686,1.36424e-12
2194,1987-10-04,00:00:00.00,5.99066e-05,4.73549e-07,2.67493,0,0.367015,0,2112.98,2.29011e-22,30.3812,0.0191903,0.455608,1.75722,0,0,0,0,0.00589913,-0.835087,13.6372,2161.44,2346.96,189.738,-2.27374e-12
2195,1987-10-05,00:00:00.00,0.00353719,9.27936e-09,2.67059,0,0.361617,0,2113.99,6.47811e-22,29.5766,0.0149127,0.422397,1.75667,0,0,0,0,0.00587568,-0.836065,13.432,2161.39,2346.97,189.786,3.18323e-12
2196,1987-10-06,00:00:00.00,0.0359389,1.75807e-09,2.66596,0,0.362599,0,2114.76,1.85895e-20,29.0063,0.0109204,0.386807,1.75617,0,0,0,0,0.00554107,-0.836676,13.2686,2161.39,2347,189.83,4.09273e-12
2197,1987-10-07,00:00:00.00,0.00212076,8.7073e-06,2.66185,0,0.358195,0,2115.41,-2.78264e-22,28.4922,0.00719378,0.35963,1.7557,0,1.84093e-07,0,0,0.00507185,-0.837072,13.131,2161.35,2347.01,189.871,9.09495e-13
2198,1987-10-08,00:00:00.00,0.00453907,6.73662e-06,2.65779,0,0.358934,0,2116.01,7.64845e-22,28.0286,0.00374413,0.330624,1.75524,0,2.79279e-06,0,0,0.0046339,-0.837425,13.0049,2161.31,2347.01,189.908,4.54747e-13
2199,1987-10-09,00:00:00.00,0.00150827,1.52786e-05,2.65432,0,0.355518,0,2116.71,1.47939e-20,27.4815,0.000609445,0.308167,1.75476,0,4.68872e-06,0,0,0.00438801,-0.837928,12.8519,2161.28,2347.01,189.941,-4.09273e-12
2200,1987-10-10,00:00:00.00,0.0501642,0.0563406,2.65102,0,0.356172,0,2117.12,-7.72009e-20,27.2276,-0.00136856,0.286305,1.75605,5.59792e-05,0.0469486,0,0,0.00374835,-0.837928,12.7525,2161.36,2347.12,189.972,2.27374e-12
2201,1987-10-11,00:00:00.00,0.000523604,0.169728,2.64816,0,0.353421,0,2117.39,-8.43108e-37,27.0251,-0.00434898,0.267599,1.75595,0,0.216427,0,0,0.00320185,-0.837928,12.6826,2161.5,2347.29,190,4.09273e-12
2202,1987-10-12,00:00:00.00,3.79016e-06,0.000273374,2.64531,0,0.35379,0,2117.73,2.04548e-27,26.7736,-0.00713398,0.247874,1.75559,0,0.216655,0,0,0.00273503,-0.837928,12.5949,2161.48,2347.29,190.025,0
2203,1987-10-13,00:00:00.00,0.000139613,1.42858e-05,2.64288,0,0.351781,0,2118.27,-3.07087e-20,26.5216,-0.00951458,0.231948,1.75517,6.68415e-05,0.0533761,0,0,0.00234986,-0.837936,12.469,2161.45,2347.29,190.049,-2.27374e-12
2204,1987-10-14,00:00:00.00,7.32452e-05,2.00101e-05,2.64051,0,0.351962,0,2118.93,-1.04031e-19,26.0485,-0.0118623,0.217713,1.75472,4.57321e-05,0.0160224,0,0,0.0022233,-0.838148,12.3174,2161.43,2347.29,190.07,-2.72848e-12
2205,1987-10-15,00:00:00.00,9.82254e-05,1.01149e-05,2.63835,0,0.350292,0,2119.5,1.14707e-22,25.6129,-0.0141505,0.204455,1.75437,5.1649e-06,0.0156264,0,0,0.00194863,-0.838205,12.1825,2161.41,2347.29,190.09,-2.72848e-12
2206,1987-10-16,00:00:00.00,0.0417689,0.0819119,2.63627,0,0.35046,0,2119.98,-2.11972e-19,25.3096,-0.0163146,0.190664,1.75455,3.52722e-05,0.084834,0,0,0.00168466,-0.838217,12.0674,2161.52,2347.41,190.109,-9.09495e-13
2207,1987-10-17,00:00:00.00,0.346005,0.306581,2.63454,0,0.349295,0,2120.33,1.579e-19,25.4339,-0.0176309,0.179752,1.75632,0.00253515,0.327335,0,0,0.00143904,-0.838217,11.9883,2162.15,2348.07,190.126,2.27374e-12
2208,1987-10-18,00:00:00.00,0.0133708,0.00789807,2.63281,0,0.349224,0,2120.71,-1.10726e-20,25.1742,-0.0197537,0.168243,1.75601,0.000226317,0.329622,0,0,0.00122923,-0.838217,11.8959,2162.16,2348.09,190.142,-3.18323e-12
2209,1987-10-19,00:00:00.00,0.203257,0.157131,2.63126,0,0.348298,0,2121.05,-3.9933e-19,25.262,-0.0215415,0.158497,1.75573,0.00210861,0.337132,0,0,0.00105001,-0.838217,11.8209,2162.5,2348.45,190.156,-2.27374e-12
2210,1987-10-20,00:00:00.00,0.000791902,0.0302884,2.62976,0,0.348168,0,2121.31,2.20925e-21,25.0664,-0.0234715,0.148834,1.75553,1.0824e-06,0.369392,0,0,0.000896921,-0.838217,11.7525,2162.52,2348.48,190.17,-5.91172e-12
2211,1987-10-21,00:00:00.00,0.0121882,0.172793,2.62841,0,0.347416,0,2121.55,-1.8769e-20,24.9011,-0.0252907,0.140544,1.75532,0.000361209,0.540272,0,0,0.000766152,-0.838217,11.6888,2162.69,2348.66,190.182,-1.36424e-12
2212,1987-10-22,00:00:00.00,3.37074e-05,0.000997687,2.62714,0,0.347305,0,2121.77,-2.6812e-37,24.7416,-0.0270171,0.132358,1.75505,9.07086e-06,0.541625,0,0,0.000654449,-0.838217,11.6341,2162.68,2348.66,190.194,-9.09495e-13
2213,1987-10-23,00:00:00.00,0.000507438,0.0012722,2.62621,0,0.34709,0,2122.09,1.08243e-18,24.6447,-0.0263742,0.130488,1.75479,0.00210287,0.371941,0,0,0.000559421,-0.838217,11.5657,2162.67,2348.67,190.204,-2.27374e-12
2214,1987-10-24,00:00:00.00,0.000393612,0.00367248,2.62531,0,0.346836,0,2122.35,-6.35905e-22,24.4549,-0.0283014,0.123395,1.75457,6.63241e-05,0.37659,0,0,0.000477859,-0.838217,11.4988,2162.67,2348.67,190.215,-1.81899e-12
2215,1987-10-25,00:00:00.00,5.8898e-05,0.00424522,2.62439,0,0.346482,0,2122.59,-5.63897e-39,24.2807,-0.0300876,0.116863,1.75431,1.36556e-06,0.380896,0,0,0.000408188,-0.838217,11.4376,2162.66,2348.67,190.225,-4.54747e-13
2216,1987-10-26,00:00:00.00,0.000462758,0.0025874,2.62373,0,0.346695,0,2122.91,1.30375e-20,24.0643,-0.030698,0.110867,1.75405,0.000701335,0.351504,0,0,0.000375121,-0.838225,11.3622,2162.66,2348.68,190.234,9.09495e-13
2217,1987-10-27,00:00:00.00,0.272671,0.023452,2.62352,0,0.346964,0,2123.33,5.92852e-20,24.2089,-0.0292028,0.128059,1.75401,0.00410545,0.143288,0,0,0.00032295,-0.838225,11.2732,2162.94,2348.97,190.243,3.18323e-12
2218,1987-10-28,00:00:00.00,0.0407061,0.0120811,2.62324,0,0.346802,0,2123.66,9.43305e-20,24.0658,-0.0312436,0.12116,1.75376,0.000417113,0.0935527,0,0,0.000275878,-0.838225,11.1935,2162.99,2349.03,190.253,-9.09495e-13
2219,1987-10-29,00:00:00.00,2.56674e-05,9.29652e-05,2.62276,0,0.34669,0,2123.96,-1.12704e-22,23.8403,-0.0331477,0.114292,1.75352,3.12806e-07,0.0940573,0,0,0.00023649,-0.838225,11.1175,2162.98,2349.03,190.262,-1.36424e-12
2220,1987-10-30,00:00:00.00,0.000260696,9.10525e-07,2.62265,0,0.347233,0,2124.34,1.93409e-19,23.5862,-0.0255114,0.116174,1.75326,0.000744892,0.0417697,0,0,0.00033273,-0.838279,11.0216,2162.97,2349.03,190.272,0
2221,1987-10-31,00:00:00.00,0.000148443,0,2.62233,0,0.346468,0,2124.77,-3.57578e-19,23.2921,-0.0183002,0.113004,1.75295,4.8391e-05,0.00111718,0,0,0.000681087,-0.838625,10.9141,2162.96,2349.03,190.282,0
2222,1987-11-01,00:00:00.00,0.00211974,9.70876e-06,2.62189,0,0.346898,0,2125.16,4.49102e-21,23.0031,-0.0200538,0.105464,1.75268,1.73673e-05,0.00045029,0,0,0.000986857,-0.839054,10.8158,2162.95,2349.03,190.291,-4.54747e-13
2223,1987-11-02,00:00:00.00,0.00386885,1.9693e-05,2.62163,0,0.34651,0,2125.54,2.42765e-21,22.7241,-0.0206171,0.0986537,1.7525,1.95897e-07,4.49471e-06,0,0,0.00146714,-0.839722,10.7186,2162.94,2349.03,190.3,3.63798e-12
2224,1987-11-03,00:00:00.00,0.231577,0.000108931,2.62102,0,0.346229,0,2125.87,-1.17803e-19,22.7054,-0.0190933,0.0931639,1.75277,0,4.29376e-06,0,0,0.00172281,-0.840194,10.6377,2163.17,2349.26,190.309,1.36424e-12
2225,1987-11-04,00:00:00.00,0.0910629,0.00148836,2.62028,0,0.345862,0,2126.14,1.20595e-19,22.5986,-0.0201315,0.0875108,1.75265,2.39562e-07,0.000549148,0,0,0.00147331,-0.840194,10.5693,2163.25,2349.36,190.317,1.36424e-12
2226,1987-11-05,00:00:00.00,0.066741,0.00433358,2.61949,0,0.345559,0,2126.43,4.10955e-21,22.4507,-0.0212197,0.0823584,1.75256,1.09758e-05,0.00272371,0,0,0.0012672,-0.840196,10.4926,2163.31,2349.43,190.325,0
2227,1987-11-06,00:00:00.00,0.0448499,0.00739141,2.61881,0,0.34538,0,2126.67,-2.19226e-20,22.3268,-0.022228,0.0774555,1.75241,4.74962e-05,0.00349697,0,0,0.00109807,-0.840204,10.4281,2163.36,2349.48,190.332,-9.09495e-13
2228,1987-11-07,00:00:00.00,0.000428386,0.000201582,2.61816,0,0.345063,0,2126.91,-2.0985e-20,22.1501,-0.0222116,0.0731316,1.75219,8.55169e-06,0.00142108,0,0,0.00116374,-0.840414,10.3641,2163.35,2349.48,190.339,-1.36424e-12
2229,1987-11-08,00:00:00.00,0.000174972,0.000303822,2.61756,0,0.344936,0,2127.17,-4.41126e-22,21.9619,-0.0232072,0.0689962,1.752,1.83628e-09,0.00164095,0,0,0.00112814,-0.84057,10.2932,2163.35,2349.48,190.345,-9.09495e-13
2230,1987-11-09,00:00:00.00,0.00432743,0.00574412,2.617,0,0.34466,0,2127.4,3.57957e-22,21.798,-0.0241165,0.0653387,1.75186,1.30934e-05,0.0056834,0,0,0.000996864,-0.840594,10.2298,2163.35,2349.49,190.351,-1.36424e-12
2231,1987-11-10,00:00:00.00,0.000363486,0.00186321,2.61647,0,0.344552,0,2127.57,-8.70526e-23,21.6804,-0.0250091,0.0618219,1.75171,5.5343e-07,0.0074874,0,0,0.000852095,-0.840595,10.1805,2163.35,2349.49,190.356,-2.72848e-12
2232,1987-11-11,00:00:00.00,0.000193608,0.000270624,2.61599,0,0.344332,0,2127.78,1.99972e-20,21.5337,-0.0258346,0.0587,1.75151,1.1192e-06,0.00623768,0,0,0.000849576,-0.840728,10.1247,2163.35,2349.49,190.361,-1.81899e-12
2233,1987-11-12,00:00:00.00,0.00125765,0.0013096,2.61554,0,0.344248,0,2128.01,-1.66541e-20,21.365,-0.0266286,0.0556841,1.7514,1.70946e-05,0.00339527,0,0,0.000726677,-0.840728,10.0636,2163.34,2349.5,190.366,9.09495e-13
2234,1987-11-13,00:00:00.00,0.0123336,0.00473002,2.61514,0,0.34407,0,2128.24,4.51276e-20,21.2091,-0.0273079,0.0534012,1.75144,3.64729e-05,0.00589282,0,0,0.00062222,-0.840728,10.0023,2163.36,2349.51,190.37,-9.09495e-13
2235,1987-11-14,00:00:00.00,0.0072565,0.0033651,2.61476,0,0.343996,0,2128.49,5.30175e-21,21.0326,-0.0280232,0.0508914,1.75136,8.49297e-05,0.00789533,0,0,0.00053223,-0.840728,9.93598,2163.36,2349.52,190.374,-1.36424e-12
2236,1987-11-15,00:00:00.00,0.0269366,0.045783,2.61457,0,0.344119,0,2128.68,-2.0888e-20,20.9234,-0.0286726,0.0572039,1.75213,1.25662e-05,0.0470932,0,0,0.000455558,-0.840728,9.88668,2163.43,2349.6,190.378,1.81899e-12
2237,1987-11-16,00:00:00.00,0.133626,0.0939186,2.6144,0,0.343999,0,2128.87,2.3708e-19,20.9368,-0.0276322,0.0548408,1.75315,0.000480724,0.105331,0,0,0.000389138,-0.840728,9.84616,2163.66,2349.82,190.381,-2.27374e-12
2238,1987-11-17,00:00:00.00,0.0195338,0.0352277,2.61412,0,0.343916,0,2129.02,5.10841e-36,20.8564,-0.0285703,0.0525478,1.75315,1.18958e-06,0.130107,0,0,0.000332403,-0.840728,9.80458,2163.71,2349.88,190.385,-1.36424e-12
2239,1987-11-18,00:00:00.00,0,3.24433,2.61434,0,0.344675,0,2129.14,6.60705e-52,20.7765,-0.0294379,0.0486911,1.76188,0,3.36066,0,0,0.000283939,-0.840728,9.77243,2166.95,2353.12,190.389,-9.09495e-13
2240,1987-11-19,00:00:00.00,0,0.358315,2.61422,0,0.343703,0,2129.22,4.22135e-68,20.7167,-0.0302415,0.0467072,1.76178,0,3.71875,0,0,0.000242542,-0.840728,9.74833,2167.3,2353.48,190.393,-2.72848e-12
2241,1987-11-20,00:00:00.00,0,0.0115461,2.61385,0,0.344273,0,2129.3,1.12759e-84,20.6594,-0.030989,0.043519,1.76164,0,3.7302,0,0,0.00020718,-0.840728,9.72397,2167.31,2353.49,190.397,-1.36424e-12
2242,1987-11-21,00:00:00.00,0.00071277,0.0148475,2.61355,0,0.343517,0,2129.42,7.09049e-101,20.5767,-0.0316688,0.0417906,1.76151,0.0012243,3.74373,0,0,0.000176973,-0.840728,9.69263,2167.32,2353.51,190.401,4.54747e-13
2243,1987-11-22,00:00:00.00,0.000130585,0.000887755,2.61331,0,0.344145,0,2129.54,-5.84593e-20,20.5663,-0.0320586,0.0444072,1.76131,0.0106819,3.64878,0,0,0.000151171,-0.840728,9.65705,2167.32,2353.51,190.404,-1.36424e-12
2244,1987-11-23,00:00:00.00,0.0067405,0.0129129,2.61338,0,0.343884,0,2129.72,1.92166e-18,22.8183,-0.0279106,0.0464994,1.76137,0.0332733,1.21338,0,0,0.000129131,-0.840728,9.65103,2167.33,2353.53,190.408,-1.36424e-12
2245,1987-11-24,00:00:00.00,0.0243499,0.0404327,2.61362,0,0.344609,0,2129.87,-2.05149e-20,22.8697,-0.0290547,0.0431361,1.76146,0.00485634,1.13943,0,0,0.000110304,-0.840728,9.61794,2167.4,2353.59,190.411,4.54747e-13
2246,1987-11-25,00:00:00.00,0.0100341,0.109845,2.61371,0,0.343858,0,2130,2.81305e-20,22.7813,-0.0301471,0.0411272,1.76164,0.000957711,1.24903,0,0,9.42217e-05,-0.840728,9.58803,2167.51,2353.71,190.415,0
2247,1987-11-26,00:00:00.00,2.10191e-05,0.0149271,2.61352,0,0.34425,0,2130.12,4.45305e-30,22.6916,-0.0311466,0.0382075,1.76165,2.00577e-05,1.26462,0,0,8.04844e-05,-0.840728,9.56005,2167.52,2353.73,190.419,9.09495e-13
2248,1987-11-27,00:00:00.00,0.008161,0.112522,2.61326,0,0.343596,0,2130.23,1.29736e-21,22.6194,-0.0320099,0.0364922,1.76153,0.000579873,1.37387,0,0,6.87499e-05,-0.840728,9.53548,2167.64,2353.85,190.423,4.54747e-13
2249,1987-11-28,00:00:00.00,0.000121853,0.0171662,2.6129,0,0.343886,0,2130.35,3.38933e-38,22.528,-0.032823,0.0341081,1.7614,0.000118258,1.39155,0,0,5.87263e-05,-0.840728,9.50645,2167.65,2353.87,190.426,-3.63798e-12
2250,1987-11-29,00:00:00.00,6.75869e-07,0.00639547,2.61261,0,0.343384,0,2130.46,-7.15011e-26,22.447,-0.0335628,0.0326518,1.76125,3.25992e-08,1.39802,0,0,5.01642e-05,-0.840728,9.48091,2167.66,2353.87,190.429,-3.18323e-12
2251,1987-11-30,00:00:00.00,1.19265e-06,0.00848637,2.61229,0,0.34361,0,2130.55,9.76228e-23,22.3747,-0.0342398,0.0306776,1.76106,7.65709e-07,1.4065,0,0,4.28504e-05,-0.840728,9.45868,2167.66,2353.88,190.432,-9.09495e-13
2252,1987-12-01,00:00:00.00,0,0.00756612,2.61204,0,0.34322,0,2130.64,-2.70958e-39,22.3076,-0.0348624,0.0294255,1.76091,0,1.41405,0,0,3.66029e-05,-0.840728,9.43773,2167.67,2353.89,190.435,-1.81899e-12
2253,1987-12-02,00:00:00.00,0,0.00623115,2.61179,0,0.343396,0,2130.73,1.06529e-104,22.2383,-0.0354375,0.0277714,1.76084,0,1.42013,0,0,3.12663e-05,-0.840728,9.41533,2167.67,2353.9,190.437,-5.45697e-12
2254,1987-12-03,00:00:00.00,0.0129953,0.188531,2.61164,0,0.343196,0,2130.84,6.33235e-21,22.1757,-0.0357263,0.0290526,1.76482,0.00256925,1.59069,0,0,2.67077e-05,-0.840728,9.39106,2167.87,2354.1,190.439,-4.54747e-12
2255,1987-12-04,00:00:00.00,0.209866,0.136589,2.61147,0,0.343267,0,2130.97,3.06901e-19,22.4611,-0.0357027,0.0276518,1.76604,0.00917497,1.53775,0,0,2.28138e-05,-0.840728,9.3662,2168.21,2354.44,190.442,-1.81899e-12
2256,1987-12-05,00:00:00.00,0.00537,0.0492536,2.6113,0,0.343093,0,2131.1,5.93404e-20,22.3969,-0.0356012,0.0266984,1.76669,0.0120066,1.54768,0,0,1.94876e-05,-0.840728,9.33886,2168.27,2354.5,190.444,-9.09495e-13
2257,1987-12-06,00:00:00.00,0.022086,0.00655154,2.61289,0,0.346316,0,2131.26,1.37119e-18,22.6901,-0.029036,0.0936296,1.7671,0.0317907,1.02411,0,0,1.73404e-05,-0.840728,9.33525,2168.29,2354.53,190.447,-2.72848e-12
2258,1987-12-07,00:00:00.00,0.00427456,0.0134357,2.61437,0,0.344999,0,2131.42,-2.00644e-19,22.6188,-0.030078,0.10548,1.76699,0.0134354,0.99054,0,0,1.48122e-05,-0.840728,9.30573,2168.3,2354.55,190.452,-2.27374e-12
2259,1987-12-08,00:00:00.00,0.0557681,0.0394551,2.61865,0,0.353166,0,2131.56,-4.05436e-19,22.7231,-0.0258686,0.150637,1.76864,0.021952,0.765222,0,0,1.51498e-05,-0.840728,9.29901,2168.39,2354.64,190.462,2.72848e-12
2260,1987-12-09,00:00:00.00,0.0224361,0.0657406,2.6198,0,0.344729,0,2131.71,-4.13731e-19,22.7875,-0.0266369,0.148788,1.76965,0.00338348,0.680138,0,0,1.2941e-05,-0.840728,9.2737,2168.47,2354.73,190.474,0
2261,1987-12-10,00:00:00.00,0.0288764,0.126646,2.62291,0,0.358052,0,2131.84,1.83735e-22,22.7295,-0.0287781,0.119437,1.76957,2.0927e-05,0.796058,0,0,1.10543e-05,-0.840728,9.24572,2168.61,2354.88,190.489,2.27374e-12
2262,1987-12-11,00:00:00.00,0.00840499,0.269788,2.62361,0,0.344055,0,2131.94,2.49424e-20,22.6613,-0.0305908,0.117745,1.77112,0.000273397,1.06071,0,0,9.44257e-06,-0.840728,9.22276,2168.87,2355.16,190.506,-4.54747e-12
2263,1987-12-12,00:00:00.00,0.272317,0.149449,2.62179,0,0.354718,0,2132.08,-5.93585e-19,23.1136,-0.0298428,0.0995829,1.77499,0.00602813,0.885284,0,0,8.06586e-06,-0.840728,9.20407,2169.27,2355.58,190.522,-1.36424e-12
2264,1987-12-13,00:00:00.00,0.266128,1.34943,2.62102,0,0.343843,0,2132.19,-3.6805e-20,23.3275,-0.0312617,0.0981978,1.77522,0.00120656,2.20741,0,0,6.88988e-06,-0.840728,9.18329,2170.87,2357.2,190.537,-4.54747e-12
2265,1987-12-14,00:00:00.00,0,2.88287,2.61934,0,0.352136,0,2132.26,4.18401e-39,23.2725,-0.0327037,0.0799692,1.77885,0,5.08458,0,0,5.88535e-06,-0.840728,9.16826,2173.74,2360.08,190.55,-3.63798e-12
2266,1987-12-15,00:00:00.00,0,0.660402,2.61862,0,0.343506,0,2132.32,4.2268e-56,23.2278,-0.0339325,0.0787897,1.77979,0,5.74301,0,0,5.02728e-06,-0.840728,9.15578,2174.39,2360.74,190.562,-4.54747e-13
2267,1987-12-16,00:00:00.00,0,0.0347312,2.6171,0,0.349826,0,2132.37,2.19821e-72,23.1927,-0.0349901,0.0647974,1.77968,0,5.77766,0,0,4.29431e-06,-0.840728,9.14544,2174.42,2360.78,190.573,-5.00222e-12
2268,1987-12-17,00:00:00.00,0,0.0313001,2.61646,0,0.343272,0,2132.39,6.10125e-89,23.1724,-0.0359078,0.0637726,1.77985,0,5.8084,0,0,3.66821e-06,-0.840728,9.13881,2174.44,2360.81,190.582,4.54747e-13
2269,1987-12-18,00:00:00.00,0,0.0363585,2.61528,0,0.348088,0,2132.41,1.69344e-105,23.1558,-0.0367099,0.0529981,1.7799,0,5.84441,0,0,3.1334e-06,-0.840728,9.13312,2174.47,2360.85,190.59,-4.54747e-12
2270,1987-12-19,00:00:00.00,0,0.0492731,2.61478,0,0.343104,0,2132.47,4.70024e-122,23.1161,-0.0374154,0.0520937,1.77993,0,5.89332,0,0,2.67655e-06,-0.840728,9.12192,2174.51,2360.89,190.597,-1.36424e-12
2271,1987-12-20,00:00:00.00,0,0.110396,2.61388,0,0.346773,0,2132.53,1.30458e-138,23.0692,-0.0380397,0.0437698,1.77994,0,6.00341,0,0,2.28632e-06,-0.840728,9.10811,2174.61,2361.01,190.604,1.81899e-12
2272,1987-12-21,00:00:00.00,0,0.0333491,2.61349,0,0.342979,0,2132.58,3.62093e-155,23.0254,-0.0385951,0.0429643,1.77982,0,6.03665,0,0,1.95298e-06,-0.840728,9.09504,2174.64,2361.04,190.609,-4.54747e-12
2273,1987-12-22,00:00:00.00,0,0.0354831,2.61279,0,0.345773,0,2132.64,1.00501e-171,22.9803,-0.0390919,0.0365109,1.77974,0,6.07198,0,0,1.66824e-06,-0.840728,9.08206,2174.67,2361.07,190.614,-4.54747e-12
2274,1987-12-23,00:00:00.00,0.000214664,0.266761,2.61249,0,0.342881,0,2132.71,2.78946e-188,22.9238,-0.0395387,0.0357896,1.77986,0.000214664,6.338,0,0,1.42501e-06,-0.840728,9.06685,2174.93,2361.34,190.619,-5.00222e-12
2275,1987-12-24,00:00:00.00,0,0.0154886,2.61195,0,0.34501,0,2132.78,7.74231e-205,22.8778,-0.0399424,0.0307668,1.77993,0,6.35331,0,0,1.21725e-06,-0.840728,9.05185,2174.95,2361.36,190.623,-9.09495e-13
2276,1987-12-25,00:00:00.00,0,0.287718,2.61172,0,0.342804,0,2132.8,2.14892e-221,22.8572,-0.0403091,0.0301184,1.78044,0,6.63995,0,0,1.03978e-06,-0.840728,9.04449,2175.23,2361.64,190.626,9.09495e-13
2277,1987-12-26,00:00:00.00,0,0.0974699,2.6113,0,0.344427,0,2132.81,5.96446e-238,22.8518,-0.0406437,0.0261921,1.78042,0,6.73719,0,0,8.8818e-07,-0.840728,9.04216,2175.32,2361.74,190.629,4.54747e-13
2278,1987-12-27,00:00:00.00,0,0.116649,2.61111,0,0.342741,0,2132.88,1.65547e-254,22.8004,-0.0409504,0.0256076,1.78031,0,6.85365,0,0,7.58686e-07,-0.840728,9.02694,2175.44,2361.86,190.632,-4.54747e-12
2279,1987-12-28,00:00:00.00,0,0.000135706,2.61078,0,0.343978,0,2132.96,4.59485e-271,22.7376,-0.0412329,0.0225236,1.78012,0,6.85378,0,0,6.48071e-07,-0.840728,9.0069,2175.44,2361.86,190.635,-3.18323e-12
2280,1987-12-29,00:00:00.00,0,0.00204658,2.61062,0,0.342688,0,2133.02,1.27533e-287,22.6951,-0.0414941,0.0219955,1.77994,0,6.85583,0,0,5.53584e-07,-0.840728,8.99308,2175.43,2361.86,190.637,-2.72848e-12
2281,1987-12-30,00:00:00.00,6.43563e-07,0.00790693,2.61036,0,0.343632,0,2133.09,3.53975e-304,22.6426,-0.0417366,0.01956,1.77976,0,6.86372,0,0,4.72872e-07,-0.840728,8.97604,2175.44,2361.87,190.639,-3.18323e-12
2282,1987-12-31,00:00:00.00,0,0.367141,2.61024,0,0.342647,0,2133.15,9.82697e-321,22.5944,-0.0419626,0.0190819,1.78127,0,7.22815,0,0,4.03929e-07,-0.840728,8.96024,2175.81,2362.24,190.641,-2.27374e-12
