time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm],Glacier Liquid Storage [mm],Glacier Ice [mm],Depression [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
2159,1987-08-30,00:00:00.00,0.00303084,0,0.750713,0,0.181436,0,2020.5,5.38385e-22,68.0753,0.000258911,0.0933055,2.05868,0,-1.53645e-13,0,0,0.00884299,-1.40751,21.0692,2111.33,2359.4,248.926,-4.09273e-12
2160,1987-08-31,00:00:00.00,0.11089,0,0.708824,0,0.0861615,0,2022,-2.51365e-20,66.7015,-0.0159534,0.0793247,2.05797,0,-1.53645e-13,0,0,0.008893,-1.40962,21.0476,2111.27,2359.51,249.099,-5.45697e-12
2161,1987-09-01,00:00:00.00,0.000235349,0,0.611302,0,0.0834161,0,2023.65,1.22059e-21,65.0761,-0.0267073,0.0626558,2.05688,0,-1.53645e-13,0,0,0.00916677,-1.41201,21.0222,2111.14,2359.51,249.229,-4.54747e-12
2162,1987-09-02,00:00:00.00,0.00352373,0,0.545952,0,0.0764759,0,2025.57,5.55998e-23,63.1896,-0.033092,0.0557173,2.0557,0,-1.53645e-13,0,0,0.0101455,-1.41534,20.9946,2111.05,2359.51,249.317,-2.27374e-12
2163,1987-09-03,00:00:00.00,0.000930104,0,0.510073,0,0.0771375,0,2027.56,-1.99446e-23,61.2342,-0.0371279,0.0452047,2.05448,0,-1.53645e-13,0,0,0.0105607,-1.4182,20.9649,2111,2359.51,249.37,-3.18323e-12
2164,1987-09-04,00:00:00.00,0.170697,0,0.49272,0,0.0741013,0,2029.64,-5.64188e-21,59.3528,-0.0386507,0.0406235,2.05349,0,-1.53645e-13,0,0,0.0113958,-1.42167,20.937,2111.14,2359.68,249.401,-3.63798e-12
2165,1987-09-05,00:00:00.00,0.347474,0,0.489627,0,0.0956761,0,2031.01,1.75055e-19,58.2249,0.00417307,0.0324374,2.05548,0,-1.53645e-13,0,0,0.0106604,-1.42311,20.9496,2111.45,2360.03,249.437,-1.36424e-12
2166,1987-09-06,00:00:00.00,0.0922025,0,0.487186,0,0.0803248,0,2032.37,1.58617e-19,56.9824,-0.00874471,0.0291525,2.05615,0,-1.53645e-13,0,0,0.009953,-1.42466,20.9211,2111.5,2360.12,249.479,-3.18323e-12
2167,1987-09-07,00:00:00.00,0.13118,0,0.478092,0,0.0787173,0,2033.87,6.3605e-22,55.6369,-0.0216378,0.0229176,2.05513,0,-1.53645e-13,0,0,0.00979221,-1.42676,20.8927,2111.6,2360.26,249.51,4.54747e-13
2168,1987-09-08,00:00:00.00,1.14446,0,0.478403,0,0.0918518,0,2035.01,1.50353e-18,55.5508,0.0115192,0.0203918,2.057,0,-1.53645e-13,0,0,0.00940882,-1.42851,20.9078,2112.71,2361.4,249.544,-3.18323e-12
2169,1987-09-09,00:00:00.00,0.0214374,0,0.478689,0,0.0820074,0,2036.21,2.12291e-21,54.407,-0.00738342,0.0147371,2.05611,0,-1.53645e-13,0,0,0.00883693,-1.42999,20.8761,2112.7,2361.42,249.58,-1.36424e-12
2170,1987-09-10,00:00:00.00,0.283967,0,0.472725,0,0.077979,0,2037.41,-3.0771e-20,53.503,-0.0100069,0.0124511,2.05608,0,-1.53645e-13,0,0,0.00921893,-1.43239,20.8573,2112.95,2361.71,249.609,-5.45697e-12
2171,1987-09-11,00:00:00.00,0.766449,0,0.470013,0,0.0813328,0,2038.66,2.50473e-19,52.9964,-0.00544197,0.00765284,2.05547,0,-1.53645e-13,0,0,0.00903294,-1.43429,20.8529,2113.69,2362.47,249.635,-3.63798e-12
2172,1987-09-12,00:00:00.00,0.923953,0,0.469053,0,0.0834729,0,2039.83,-2.09222e-21,52.7224,0.00134507,0.00558816,2.05453,0,-1.53645e-13,0,0,0.00922192,-1.43661,20.845,2114.59,2363.4,249.663,-4.54747e-13
2173,1987-09-13,00:00:00.00,0.0143206,0,0.465834,0,0.0786444,0,2041,-6.4368e-21,51.6162,-0.0122877,0.00149255,2.05359,0,-1.53645e-13,0,0,0.00962092,-1.43924,20.8003,2114.57,2363.41,249.692,0
2174,1987-09-14,00:00:00.00,3.80885e-05,0,0.461603,0,0.0745159,0,2042.28,1.71965e-22,50.3701,-0.0200151,-0.000370838,2.05259,0,-1.53645e-13,0,0,0.00974088,-1.44161,20.7654,2114.55,2363.41,249.712,-5.00222e-12
2175,1987-09-15,00:00:00.00,0.00763319,0,0.458323,0,0.0737644,0,2043.73,-3.79302e-21,48.9551,-0.0243028,-0.00387315,2.05167,0,-1.53645e-13,0,0,0.00996268,-1.44414,20.7364,2114.55,2363.42,249.727,-2.27374e-12
2176,1987-09-16,00:00:00.00,0.00371048,0,0.456065,0,0.0720079,0,2044.96,-1.67361e-20,47.7604,-0.0269803,-0.00549276,2.05082,0,-1.53645e-13,0,0,0.0100089,-1.4465,20.7102,2114.54,2363.42,249.738,-4.54747e-12
2177,1987-09-17,00:00:00.00,1.30052,0,0.455627,0,0.0787642,0,2046.09,2.13541e-19,47.9067,-0.0117497,-0.00849503,2.05053,0,-1.53645e-13,0,0,0.00924071,-1.44774,20.7023,2115.83,2364.72,249.752,-1.36424e-12
2178,1987-09-18,00:00:00.00,8.72749,0.000896084,0.52065,0,0.274129,0,2047.12,4.47643e-19,54.9065,0.166384,-0.00920092,2.05166,0,0.000896084,0,0,0.00795068,-1.44812,20.8161,2124.4,2373.45,249.903,0
2179,1987-09-19,00:00:00.00,0.187229,3.13152e-05,0.555983,0,0.128976,0,2048.09,-1.83226e-21,54.1704,0.0574323,-0.0117704,2.05098,5.85862e-07,0.000921191,0,0,0.00677644,-1.44851,20.7608,2124.36,2373.64,250.134,-1.81899e-12
2180,1987-09-20,00:00:00.00,0.0264527,2.87199e-06,0.504292,0,0.0890406,0,2049.09,-3.84041e-21,53.2371,0.0204547,-0.0130303,2.05022,0,3.33676e-05,0,0,0.00623849,-1.44942,20.7152,2124.25,2373.66,250.267,-3.63798e-12
2181,1987-09-21,00:00:00.00,0.00345584,0,0.472425,0,0.0805449,0,2050.15,-1.16297e-22,52.224,0.000368313,-0.01535,2.04945,0,-1.53645e-13,0,0,0.00603521,-1.45061,20.6782,2124.19,2373.67,250.332,-2.72848e-12
