,HRUGroup:,HBVEC,HYPR,StMary,Milk,Glaciers,Babb,Havre,Malta,RockyBoy,FlatTop,ManyGlacier,band600,band800,band1000,band1200,band1400,band1600,band1800,band2000,band2200,band2400,band2600,DisableHRUs,
time,day,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,
85,1981-12-24,0.193174,0.0759053,0.068669,0.0896271,1.06203,0.0479412,0.00152099,0.0350544,0.0252525,0.457141,0.445758,0.0373438,0.052918,0.212121,0.160263,0.129062,0.124119,0.282992,0.361211,0.378718,0.329614,0.773177,0,
86,1981-12-25,0.71003,0.800268,0.300593,0.827832,3.0014,0.31128,1.73906,0.67414,2.77556,1.70536,1.66177,0.950213,0.798202,0.721264,0.462145,0.707794,0.881176,1.21687,1.43909,1.4556,1.36633,2.30141,0,
87,1981-12-26,0.543106,1.06912,0.151081,1.07929,2.49917,0.0969885,2.11845,1.20966,2.74519,0.879866,0.857922,1.55969,1.07589,0.58118,0.426896,0.492799,0.4672,0.565061,0.734843,0.747453,0.631964,1.59808,0,
88,1981-12-27,0.273956,0.207697,0.13514,0.220616,2.35127,0.00325414,0.0135353,0.338798,1.16496,1.50598,1.47069,0.348716,0.151489,0.257927,0.174259,0.229933,0.303837,0.569396,0.779785,0.76534,0.661202,2.07247,0,
89,1981-12-28,2.92671,2.55923,4.0504,2.488,4.08803,4.14552,0.0945754,2.98469,0.64323,3.93616,3.82621,2.94044,2.26431,2.78399,3.18127,3.46038,3.28267,3.63711,3.8137,3.87267,3.93096,4.3126,0,
90,1981-12-29,0.359018,0.490671,0.0892493,0.506168,0.641392,0.0533453,0.551108,0.649824,1.35677,0.217744,0.212066,0.699238,0.439582,0.474534,0.300143,0.348211,0.259502,0.259991,0.296896,0.29874,0.271736,0.427401,0,
91,1981-12-30,0.0293821,0.0142183,0.0334535,0.0144707,0.3775,0.0360828,0.0181921,0.022128,0.00737798,0.158302,0.154298,0.0177933,0.0146066,0.00916763,0.0106998,0.0263181,0.0564432,0.119485,0.148936,0.153075,0.139689,0.286295,0,
92,1981-12-31,0.144443,0.0776508,0.208823,0.0752577,1.91282,0.129287,0.103609,0.138152,0.0956673,0.940055,0.917167,0.109078,0.0651027,0.0751881,0.0824153,0.14343,0.229031,0.526379,0.698308,0.679063,0.595131,1.52033,0,
93,1982-01-01,0.334878,0.150315,0.350523,0.155945,1.36846,0.800832,0.289399,0.198422,0.387918,1.06451,1.03451,0.179459,0.120026,0.216631,0.17858,0.371241,0.631514,0.957826,1.06318,1.11046,1.12231,1.14072,0,
94,1982-01-02,0.827104,1.91118,0.432088,1.90098,3.38977,0.129089,1.30699,3.12312,2.23711,1.35006,1.31657,2.97209,1.9014,0.877307,0.651061,0.747441,0.691591,1.11485,1.39597,1.38684,1.21931,2.46881,0,
95,1982-01-03,0.19501,0.0840302,0.150445,0.0914881,1.53167,0.0316408,0.0715653,0.0851078,0.335537,0.491534,0.479507,0.0827202,0.0768185,0.11137,0.156175,0.133776,0.19681,0.404001,0.520682,0.510553,0.435947,1.00392,0,
96,1982-01-04,0.699159,0.20402,1.22981,0.182251,8.70753,0.820819,0.0257512,0.396621,0.266738,6.2182,6.06134,0.338168,0.159814,0.157459,0.226613,0.573476,1.49682,3.58515,4.51744,4.60217,4.28787,7.49728,0,
97,1982-01-05,2.89143,2.58861,3.25534,2.57233,6.87526,3.65708,2.88289,3.68849,3.29718,5.45395,5.30531,3.71152,2.31916,2.1516,2.27598,3.14776,4.38131,5.57986,5.90703,6.04527,6.00154,6.60862,0,
98,1982-01-06,0.861822,0.338934,0.955442,0.351165,3.46327,0.978543,0.423736,0.278222,1.47113,1.76161,1.71348,0.364801,0.290809,0.440173,0.584185,0.936021,1.4009,1.98877,2.20098,2.22923,2.1429,2.61867,0,
