time,date,hour,precip [mm/day],sub113496 [m3/s],sub113500 [m3/s],sub113518 [m3/s],sub113637 [m3/s],sub113637 (observed) [m3/s],sub113827 [m3/s],sub113827 (observed) [m3/s],sub113850 [m3/s],sub113850 (observed) [m3/s],sub113884 [m3/s],sub113884 (observed) [m3/s],sub113981 [m3/s],sub113991 [m3/s],sub113991 (observed) [m3/s],sub114036 [m3/s],sub114036 (observed) [m3/s],sub114115 [m3/s],sub114115 (observed) [m3/s],sub114119 [m3/s],sub114119 (observed) [m3/s],sub114215 [m3/s],sub114261 [m3/s],sub114261 (observed) [m3/s],sub114285 [m3/s],sub114285 (observed) [m3/s],sub114383 [m3/s],sub114428 [m3/s],sub114428 (observed) [m3/s]
7364,2001-11-29,00:00:00.00,0.0796704,0.0785343,0.583442,0.656824,7.51666e-05,,0.000788307,,0.000270075,0,0.000170222,0.0215208,1.36318e-05,1.05741e-05,,0.00727775,,8.50984e-05,,1.38073e-05,,6.15817e-06,2.03618e-05,,3.34949e-05,,2.50273e-05,0.000592973,
7365,2001-11-30,00:00:00.00,0.0750379,0.01905,0.163091,0.293212,7.20423e-05,,0.000756155,,0.000259205,0,0.000163408,0.0130257,1.0837e-05,1.01382e-05,,0.00909632,,7.97368e-05,,1.32546e-05,,5.91166e-06,1.82044e-05,,3.2154e-05,,2.38243e-05,0.000532298,
7366,2001-12-01,00:00:00.00,0.119911,0.0180411,0.0769074,0.123683,6.90948e-05,,0.000725571,,0.000248798,0,0.000156867,0.0130257,9.21214e-06,9.72631e-06,,0.0101142,,7.45845e-05,,1.21934e-05,,5.67502e-06,1.67649e-05,,3.08668e-05,,2.27641e-05,0.000471637,
7367,2001-12-02,00:00:00.00,0.0523774,0.0172112,0.0692986,0.0862185,6.62927e-05,,0.00069636,,0.000238822,0,0.000150588,0.0158574,8.21263e-06,9.32577e-06,,0.0104311,,6.9896e-05,,1.17053e-05,,5.44785e-06,1.57173e-05,,2.96312e-05,,2.17965e-05,0.000422121,
7368,2001-12-03,00:00:00.00,0.237454,0.0182755,0.0685911,0.0810776,6.36175e-05,,0.000668396,,0.000229254,0,0.00014456,0.010194,7.54986e-06,8.94715e-06,,0.0104088,,6.53876e-05,,1.07682e-05,,5.22978e-06,1.48888e-05,,2.8445e-05,,2.08941e-05,0.000385306,
7369,2001-12-04,00:00:00.00,0.150491,0.0199091,0.0704815,0.0818063,6.10579e-05,,0.000641594,,0.000220072,0,0.000138773,0.010194,7.20139e-06,8.88393e-06,,0.0102899,,6.12862e-05,,1.03372e-05,,5.02043e-06,1.41873e-05,,2.73063e-05,,4.8691e-05,0.000358248,
7370,2001-12-05,00:00:00.00,0.446528,0.0207634,0.0710841,0.0824908,0.000320913,,0.000778076,,0.000694798,0,0.000141294,0.010194,7.30125e-05,9.28255e-06,,0.0101564,,5.73401e-05,,9.50958e-06,,4.81947e-06,1.35635e-05,,2.62132e-05,,0.000401408,0.000337495,
7371,2001-12-06,00:00:00.00,0.110185,0.0211425,0.070772,0.082266,0.000962588,,0.000849638,,0.00099158,0,0.000142663,0.010194,0.00109933,9.61542e-06,,0.0100167,,5.37512e-05,,9.12892e-06,,4.62655e-06,1.29909e-05,,2.51638e-05,,0.000982712,0.000320543,
7372,2001-12-07,00:00:00.00,0.101108,0.0212884,0.0701425,0.0815672,0.00136048,,0.000715489,,0.000661589,0,0.000133018,0.010194,0.00419867,9.53818e-06,,0.00987052,,5.02961e-05,,8.39807e-06,,4.44135e-06,1.24552e-05,,2.41565e-05,,0.000952914,0.000305883,
7373,2001-12-08,00:00:00.00,0.0734951,0.0212695,0.0691982,0.0805599,0.00115035,,0.000623957,,0.000434188,0,0.000123283,0.0104772,0.00484833,9.20139e-06,,0.00972179,,4.71546e-05,,8.06189e-06,,4.26356e-06,1.19483e-05,,2.31895e-05,,0.000514312,0.000292669,
7374,2001-12-09,00:00:00.00,0.0293531,0.0211615,0.0681211,0.0793412,0.000725421,,0.000564992,,0.000310406,0,0.000116013,0.0104772,0.00257035,8.8294e-06,,0.0095737,,4.41285e-05,,7.41647e-06,,4.09289e-06,1.14656e-05,,2.22612e-05,,0.000281655,0.00028044,
7375,2001-12-10,00:00:00.00,0.0186693,0.0209691,0.0670203,0.0780376,0.000415461,,0.000524416,,0.00124558,0,0.000110133,0.00764554,0.00136835,1.31418e-05,,0.0218208,,4.13778e-05,,7.11959e-06,,3.92906e-06,1.10044e-05,,2.13701e-05,,0.00179943,0.000268942,
7376,2001-12-11,00:00:00.00,0.151676,0.0210298,0.0663667,0.0770343,0.000242965,,0.000494089,,0.00184084,0,0.000105069,0.00764554,0.00520708,2.20992e-05,,0.0471349,,3.87267e-05,,6.5496e-06,,3.77178e-06,1.05626e-05,,2.05148e-05,,0.00593278,0.000258032,
7377,2001-12-12,00:00:00.00,0.0485905,0.0211411,0.0660969,0.0764391,0.000150745,,0.000469777,,0.00115033,0,0.000100516,0.00764554,0.025385,2.79873e-05,,0.0598822,,3.63174e-05,,6.28742e-06,,3.6208e-06,1.01391e-05,,1.9694e-05,,0.00742748,0.000247627,
7378,2001-12-13,00:00:00.00,0.039472,0.0209845,0.0654876,0.0757341,0.000101056,,0.000449102,,0.000679748,0,9.63091e-05,0.00764554,0.0400077,2.91415e-05,,0.0518244,,3.39941e-05,,5.78406e-06,,3.47586e-06,9.73294e-06,,1.89059e-05,,0.00422274,0.000237674,
7379,2001-12-14,00:00:00.00,0.0408921,0.0208291,0.0647579,0.0748829,7.38832e-05,,0.000430543,,0.000427564,0,9.23566e-05,0.00764554,0.0251774,2.82824e-05,,0.0366145,,3.18832e-05,,5.55252e-06,,3.33672e-06,9.34315e-06,,1.8149e-05,,0.00158381,0.000228139,
7380,2001-12-15,00:00:00.00,0.103217,0.0209745,0.0647562,0.0745291,5.86453e-05,,0.000413172,,0.000291227,0,8.86081e-05,0.00764554,0.00891469,2.71482e-05,,0.0244484,,2.98467e-05,,5.10799e-06,,3.20315e-06,8.96905e-06,,1.74222e-05,,0.000857811,0.000218995,
7381,2001-12-16,00:00:00.00,0.116065,0.021679,0.0656234,0.0749537,0.00189643,,0.00275887,,0.0254375,0,8.50339e-05,0.00764554,0.00473016,2.6325e-05,,0.0334688,,2.79968e-05,,4.90352e-06,,3.07493e-06,8.60997e-06,,1.67246e-05,,0.0007529,0.000210223,
7382,2001-12-17,00:00:00.00,0.159377,0.0220854,0.0660759,0.0752903,0.00618092,,0.00432598,,0.0361546,0,8.16156e-05,0.00764554,0.00359778,2.6321e-05,,0.0548478,,2.62111e-05,,4.51095e-06,,2.95184e-06,8.26529e-06,,1.60549e-05,,0.00108941,0.000201805,
7383,2001-12-18,00:00:00.00,0.0800867,0.0222974,0.0665753,0.0755881,0.0084066,,0.00281381,,0.0160858,0,7.83409e-05,0.00764554,0.0067103,2.63752e-05,,0.0579436,,2.45894e-05,,4.33038e-06,,2.83368e-06,7.93442e-06,,1.54122e-05,,0.00105677,0.000193725,
7384,2001-12-19,00:00:00.00,0.104675,0.0231608,0.067936,0.0765006,0.0108611,,0.0208983,,0.0332533,0,7.52009e-05,0.00764554,0.00741017,2.59868e-05,,0.0457614,,2.30232e-05,,3.98369e-06,,2.72138e-06,7.6168e-06,,1.47952e-05,,0.000777875,0.000185969,
7385,2001-12-20,00:00:00.00,0.0156497,0.0236556,0.0686918,0.0771927,0.0173925,,0.0412769,,0.0398311,0,7.21885e-05,0.00764554,0.00468333,2.62801e-05,,0.0313,,2.16013e-05,,3.82423e-06,,2.61385e-06,7.3119e-06,,1.42029e-05,,0.000610775,0.000178525,
7386,2001-12-21,00:00:00.00,0.0904403,0.0238834,0.0691783,0.0775875,0.0192255,,0.0345677,,0.017566,0,6.92977e-05,0.00764554,0.00362336,2.66183e-05,,0.0205349,,2.02273e-05,,3.51806e-06,,2.50949e-06,7.01921e-06,,1.36343e-05,,0.000393299,0.000171378,
7387,2001-12-22,00:00:00.00,0.0994951,0.0240618,0.0695658,0.0778446,0.013112,,0.020257,,0.00881337,0,6.65231e-05,0.00481386,0.00244708,2.5946e-05,,0.0143592,,1.89801e-05,,3.37724e-06,,2.40903e-06,6.73823e-06,,1.30885e-05,,0.000229455,0.000164518,
7388,2001-12-23,00:00:00.00,0.109258,0.0238755,0.0692116,0.0775527,0.00668228,,0.0109603,,0.00473004,0,6.38599e-05,0.00481386,0.00130432,2.49059e-05,,0.0109857,,1.77745e-05,,3.10686e-06,,2.3126e-06,6.4685e-06,,1.25646e-05,,0.00014184,0.000157932,
7389,2001-12-24,00:00:00.00,0.018062,0.0236957,0.0686343,0.0769142,0.00331099,,0.00596417,,0.00256512,0,6.13035e-05,0.00481386,0.000698811,2.39061e-05,,0.0091409,,1.66803e-05,,2.98249e-06,,2.22003e-06,6.20957e-06,,1.20616e-05,,9.46281e-05,0.00015161,
7390,2001-12-25,00:00:00.00,0.0360758,0.0234722,0.0679493,0.0761189,0.00177626,,0.0033116,,0.00141623,0,5.88494e-05,0.00198218,0.00037783,2.29478e-05,,0.00811337,,1.56221e-05,,2.74372e-06,,2.13116e-06,5.961e-06,,1.15788e-05,,6.88451e-05,0.000145541,
7391,2001-12-26,00:00:00.00,0.0264349,0.0232445,0.0672275,0.0752598,0.000997801,,0.00190034,,0.000805494,0,5.64937e-05,0.00198218,0.000207537,2.20267e-05,,0.00751807,,1.46619e-05,,2.63389e-06,,2.04585e-06,5.72239e-06,,1.11153e-05,,5.44414e-05,0.000139715,
7392,2001-12-27,00:00:00.00,0.0389483,0.0230021,0.0664381,0.0743183,0.000583325,,0.00114689,,0.000479848,0,5.42322e-05,0,0.000117057,2.11438e-05,,0.00714436,,1.37329e-05,,2.42302e-06,,1.96396e-06,5.49332e-06,,1.06703e-05,,4.60938e-05,0.000134123,
7393,2001-12-28,00:00:00.00,0.0130056,0.0227554,0.065612,0.0733153,0.000361633,,0.000742194,,0.000305264,0,5.20613e-05,0,6.88557e-05,2.02952e-05,,0.00687417,,1.28901e-05,,2.32603e-06,,1.88534e-06,5.27343e-06,,1.02432e-05,,4.09821e-05,0.000128754,
7394,2001-12-29,00:00:00.00,0.0836244,0.0225135,0.0648013,0.0723178,0.000242121,,0.000522466,,0.000210762,0,4.99773e-05,0,4.30548e-05,1.94817e-05,,0.00664707,,1.20743e-05,,2.13981e-06,,1.80987e-06,5.06233e-06,,9.83312e-06,,3.76117e-05,0.0001236,
7395,2001-12-30,00:00:00.00,0.150252,0.022284,0.0640756,0.07144,0.000176804,,0.00040092,,0.000158751,0,4.79767e-05,0,2.91277e-05,1.86999e-05,,0.00645169,,1.13344e-05,,2.05415e-06,,1.73742e-06,4.85969e-06,,9.43949e-06,,3.51901e-05,0.000118652,
7396,2001-12-31,00:00:00.00,0.181648,0.0220777,0.0634668,0.0707209,0.00014027,,0.00033158,,0.000129321,0,4.60563e-05,0,2.1499e-05,1.79504e-05,,0.0063062,,1.06179e-05,,1.8897e-06,,1.66788e-06,4.66516e-06,,9.06162e-06,,3.32963e-05,0.000113902,
7397,2002-01-01,00:00:00.00,0.0455589,0.0218631,0.0628307,0.0700014,0.000119055,,0.000290086,,0.000111924,0,4.42126e-05,0,1.7216e-05,1.72301e-05,,0.00621512,,9.96817e-06,,1.81406e-06,,1.60111e-06,4.47841e-06,,8.69888e-06,,3.17066e-05,0.000109343,
7398,2002-01-02,00:00:00.00,0.0907785,0.0216324,0.0621311,0.0692218,0.000106027,,0.000263529,,0.000100972,0,4.24428e-05,0,1.47144e-05,1.65396e-05,,0.00615719,,9.33876e-06,,1.66882e-06,,1.53702e-06,4.29915e-06,,8.35066e-06,,3.03013e-05,0.000104966,
7399,2002-01-03,00:00:00.00,0.0434354,0.0214007,0.0614274,0.0684231,9.74077e-05,,0.000245065,,9.35033e-05,0,4.07439e-05,0,1.31656e-05,1.5876e-05,,0.00611215,,8.76806e-06,,1.60202e-06,,1.47549e-06,4.12705e-06,,8.01638e-06,,2.90163e-05,0.000100764,
7400,2002-01-04,00:00:00.00,0.0202188,0.0212185,0.06079,0.0676324,9.11911e-05,,0.000231064,,8.79456e-05,0,3.91129e-05,0,1.21303e-05,1.52398e-05,,0.00606476,,8.21503e-06,,1.47376e-06,,1.41643e-06,3.96185e-06,,7.69548e-06,,2.78167e-05,9.67308e-05,
7401,2002-01-05,00:00:00.00,0.0378391,0.0210829,0.0602801,0.0669395,8.67108e-05,,0.000220061,,9.06935e-05,0,3.75472e-05,0,1.18544e-05,1.53501e-05,,0.038935,,7.71366e-06,,1.41477e-06,,1.35973e-06,3.80326e-06,,7.42099e-06,,0.000369812,9.28587e-05,
7402,2002-01-06,00:00:00.00,0.0231528,0.0209209,0.0597702,0.0662735,8.31989e-05,,0.000212726,,0.00375758,0,3.60442e-05,0,0.000968503,1.60444e-05,,0.102024,,7.22764e-06,,1.30151e-06,,1.3053e-06,3.65101e-06,,7.24721e-06,,0.00103718,9.25248e-05,
7403,2002-01-07,00:00:00.00,0.00512788,0.0207337,0.0591504,0.0654899,7.98874e-05,,0.00021022,,0.00602891,0,3.46014e-05,0,0.00475143,1.61099e-05,,0.126557,,6.7871e-06,,1.24941e-06,,1.25305e-06,3.50487e-06,,7.13763e-06,,0.00104765,0.000104996,
7404,2002-01-08,00:00:00.00,0.0391579,0.0205832,0.0585936,0.0647468,7.67593e-05,,0.000211166,,0.00356832,0,3.32163e-05,0,0.00579794,1.55858e-05,,0.100902,,6.35988e-06,,1.14938e-06,,1.20289e-06,3.36457e-06,,6.98521e-06,,0.000566644,0.000133659,
7405,2002-01-09,00:00:00.00,0.16795,1.52723,6.77241,5.11413,0.00486707,,0.00135219,,0.00354574,0,3.22495e-05,0,0.00307532,1.49635e-05,,0.329898,,5.97271e-06,,1.10337e-06,,2.4781e-06,0.016944,,8.76627e-06,,0.000338916,0.0325936,
7406,2002-01-10,00:00:00.00,0.555939,3.61441,19.0954,16.0459,0.0163074,,0.139205,,0.00377871,0,0.0032367,0,0.00170755,1.44552e-05,,0.852326,,0.000139671,,1.01504e-06,,3.97781e-06,0.10697,,1.91286e-05,,0.000401519,0.154576,
7407,2002-01-11,00:00:00.00,0.819036,5.88917,32.5135,29.1428,0.0237819,,0.361046,,0.00364418,0,0.00650336,0,0.00163148,1.40611e-05,,1.05709,,0.000625919,,9.74405e-07,,4.10692e-06,0.266239,,3.88492e-05,,0.00077406,0.336234,
7408,2002-01-12,00:00:00.00,0.00295317,3.9713,25.5875,27.5638,0.0215263,,0.340482,,0.0034292,0,0.00557739,0,0.00331453,1.36593e-05,,0.845786,,0.00130697,,8.96395e-07,,3.95749e-06,0.414258,,5.68015e-05,,0.00102317,0.489081,
7409,2002-01-13,00:00:00.00,0.0125811,4.35179,28.0732,27.9379,0.0147492,,0.163765,,0.0019646,0,0.00364863,0,0.00509515,1.31924e-05,,0.555984,,0.00205065,,8.60512e-07,,3.80131e-06,0.419915,,6.46076e-05,,0.00079579,0.592078,
7410,2002-01-14,00:00:00.00,1.44629,4.31716,27.0794,27.4718,0.00845524,,0.0684475,,0.00109214,0,0.00206685,0.000283168,0.00428371,1.59799e-05,,0.310964,,0.00238198,,7.91621e-07,,3.6492e-06,0.263236,,6.46275e-05,,0.00225593,0.636227,
7411,2002-01-15,00:00:00.00,0.407605,0.178648,4.75426,11.2214,0.00453329,,0.0835949,,0.0053018,0,0.00213333,0,0.00745482,2.01389e-05,,0.162712,,0.00167142,,7.59932e-07,,3.57579e-06,0.115994,,6.22272e-05,,0.00513378,0.58233,
7412,2002-01-16,00:00:00.00,0.094622,0.0472192,0.379863,2.65422,0.00257249,,0.128874,,0.00797516,0,0.0027236,0,0.0253837,2.08379e-05,,0.0875628,,0.000629866,,6.99093e-07,,3.51416e-06,0.0519552,,5.96327e-05,,0.00420115,0.44184,
7413,2002-01-17,00:00:00.00,0.337048,0.0268725,0.0982484,0.414603,0.00159672,,0.104639,,0.00471514,0,0.0022161,0,0.0252833,2.00087e-05,,0.0496246,,0.000120425,,6.71108e-07,,3.38234e-06,0.0264727,,5.71575e-05,,0.00160846,0.28168,
7414,2002-01-18,00:00:00.00,0.626402,0.0263588,0.0788513,0.105644,0.00107181,,0.0565098,,0.0025411,0,0.00149566,0,0.00893946,1.92075e-05,,0.029106,,1.61352e-05,,6.1738e-07,,3.24695e-06,0.0139895,,5.47881e-05,,0.000888867,0.156495,
7415,2002-01-19,00:00:00.00,0.400821,0.0259361,0.0768395,0.0851622,0.000782015,,0.0294329,,0.00138801,0,0.000927368,0,0.00474286,1.8438e-05,,0.0178558,,5.04909e-06,,5.92667e-07,,3.11697e-06,0.00741457,,5.25217e-05,,0.00050631,0.0797454,
7416,2002-01-20,00:00:00.00,0.266177,0.0257178,0.0760573,0.0844589,0.000619637,,0.0156669,,0.000775677,0,0.000546076,0,0.00252012,1.76997e-05,,0.011994,,3.16745e-06,,5.45218e-07,,2.9922e-06,0.00393245,,5.03681e-05,,0.000302295,0.0395096,
7417,2002-01-21,00:00:00.00,1.83969,0.0254845,0.0749765,0.0835023,0.000525412,,0.00840644,,0.000449777,0,0.000324137,0,0.00134268,1.69907e-05,,0.00909587,,2.81228e-06,,5.23393e-07,,2.87243e-06,0.00208819,,4.83227e-05,,0.000192888,0.0199734,
7418,2002-01-22,00:00:00.00,0.274332,0.0260877,0.0756534,0.0835966,0.000467616,,0.004557,,0.00027563,0,0.000202647,0.000283168,0.000718829,1.63103e-05,,0.00762566,,2.611e-06,,4.81491e-07,,2.75744e-06,0.0011113,,4.6373e-05,,0.000133636,0.0105481,
7419,2002-01-23,00:00:00.00,0.0870639,0.0271204,0.0777879,0.0851425,0.000429428,,0.00251421,,0.00018191,0,0.000136852,0,0.000388143,1.5657e-05,,0.00677329,,2.45058e-06,,4.62217e-07,,2.64707e-06,0.000593749,,4.45088e-05,,0.000100997,0.00584821,
7420,2002-01-24,00:00:00.00,0.106665,0.0274365,0.0787321,0.0861928,0.000401928,,0.00142835,,0.000130841,0,0.000100817,0,0.000212723,1.503e-05,,0.00619862,,2.29697e-06,,4.25212e-07,,2.5411e-06,0.000319462,,4.27231e-05,,8.25031e-05,0.00341801,
7421,2002-01-25,00:00:00.00,0.0509066,0.0273623,0.078462,0.0861246,0.000380379,,0.00084944,,0.000102415,0,8.05992e-05,0.000283168,0.000119539,1.4428e-05,,0.00577773,,2.15826e-06,,4.08191e-07,,2.43939e-06,0.000174007,,4.10107e-05,,7.15475e-05,0.00213076,
7422,2002-01-26,00:00:00.00,0.26067,0.0288939,0.0817227,0.0883236,0.000362261,,0.000539142,,8.60355e-05,0,6.88032e-05,0.000283168,6.99162e-05,1.38503e-05,,0.00545641,,2.02342e-06,,3.75512e-07,,2.34174e-06,9.67853e-05,,3.9368e-05,,6.46307e-05,0.00143799,
7423,2002-01-27,00:00:00.00,1.60288,0.0335387,0.100643,0.106675,0.00188768,,0.00128606,,0.0170548,0,6.15109e-05,0,5.3484e-05,2.89587e-05,,0.00570863,,1.90137e-06,,3.6048e-07,,2.248e-06,5.57055e-05,,3.77915e-05,,0.00213938,0.00105892,
7424,2002-01-28,00:00:00.00,5.72741,0.0378297,0.123373,0.135531,0.00552733,,0.00184253,,0.0259164,0,5.66453e-05,0,0.00575212,5.26851e-05,,0.00599994,,1.78266e-06,,3.31621e-07,,2.15801e-06,3.37727e-05,,3.62785e-05,,0.00564285,0.000846292,
7425,2002-01-29,00:00:00.00,0.540382,0.0389884,0.131386,0.15177,0.0075699,,0.00124769,,0.0134955,0,5.31051e-05,0,0.0268291,6.07422e-05,,0.00606581,,1.67523e-06,,3.18346e-07,,2.07163e-06,2.19868e-05,,3.48261e-05,,0.00467211,0.000722261,
7426,2002-01-30,00:00:00.00,0.0294795,0.038736,0.131073,0.154627,0.0061844,,0.000785226,,0.00706877,0,5.03054e-05,0,0.0272638,5.92544e-05,,0.00653576,,1.57071e-06,,2.92859e-07,,1.9887e-06,1.55812e-05,,3.34319e-05,,0.00177061,0.000645606,
7427,2002-01-31,00:00:00.00,0.122778,0.0385137,0.130001,0.154255,0.00382226,,0.000528397,,0.0038177,0,4.79348e-05,0,0.00943011,5.68822e-05,,0.00705671,,1.47613e-06,,2.81136e-07,,1.90909e-06,1.20313e-05,,3.20936e-05,,0.000997277,0.00059448,
7428,2002-02-01,00:00:00.00,0.042528,0.0383288,0.129332,0.153837,0.00221651,,0.000388103,,0.002084,0,4.58269e-05,0,0.00501052,5.46051e-05,,0.00738429,,1.38409e-06,,2.58629e-07,,1.83267e-06,1.00001e-05,,3.08089e-05,,0.000585355,0.000557294,
7429,2002-02-02,00:00:00.00,0.128022,0.03844,0.129292,0.153754,0.00135092,,0.000308944,,0.00116223,0,4.38924e-05,0.000283168,0.00266938,5.2419e-05,,0.00753468,,1.30081e-06,,2.48276e-07,,1.75931e-06,8.77918e-06,,2.95756e-05,,0.000364924,0.000527895,
7430,2002-02-03,00:00:00.00,0.0702431,0.0388306,0.130004,0.154271,0.000888954,,0.000262353,,0.000671814,0,4.20824e-05,0.000283168,0.00142895,5.03206e-05,,0.00756218,,1.21975e-06,,2.28399e-07,,1.68889e-06,7.99318e-06,,2.83917e-05,,0.000245991,0.000503009,
7431,2002-02-04,00:00:00.00,0.012209,0.0388089,0.129717,0.153911,0.000637363,,0.000233446,,0.00040992,0,4.03698e-05,0,0.000771444,4.83061e-05,,0.00747975,,1.14642e-06,,2.19257e-07,,1.62128e-06,7.44308e-06,,2.72552e-05,,0.000180897,0.000480885,
7432,2002-02-05,00:00:00.00,0.0551074,0.0384577,0.128545,0.152607,0.000497459,,0.000214255,,0.000269098,0,3.87389e-05,0.000283168,0.00042266,4.63723e-05,,0.00730526,,1.07502e-06,,2.01703e-07,,1.55638e-06,7.02327e-06,,2.61642e-05,,0.000144399,0.000460583,
7433,2002-02-06,00:00:00.00,0.121769,0.0380782,0.127134,0.150876,0.000416969,,0.00020044,,0.000192459,0,3.71804e-05,0.000283168,0.00023739,4.45159e-05,,0.00720877,,1.01043e-06,,1.93629e-07,,1.49408e-06,6.67759e-06,,2.51169e-05,,0.000123125,0.000441588,
7434,2002-02-07,00:00:00.00,0.0114588,0.0377583,0.125789,0.14908,0.000372496,,0.000189638,,0.000149885,0,3.56879e-05,0.000283168,0.000144648,4.46116e-05,,0.00922192,,9.47544e-07,,1.78127e-07,,1.43428e-06,6.37611e-06,,2.41545e-05,,0.000142774,0.000423616,
7435,2002-02-08,00:00:00.00,0.0506118,0.0377921,0.12507,0.147765,0.000352686,,0.000186018,,0.0299506,0,3.42571e-05,0.000283168,0.000111244,5.44164e-05,,0.0433104,,8.90653e-07,,1.70997e-07,,1.37686e-06,6.10278e-06,,2.34287e-05,,0.00105723,0.000406503,
7436,2002-02-09,00:00:00.00,0.244939,0.0388342,0.127202,0.148822,0.00122774,,0.00273573,,0.0477252,0,3.28846e-05,0.000283168,0.00204993,6.82574e-05,,0.288463,,8.35249e-07,,1.57307e-07,,1.32175e-06,5.8489e-06,,2.33087e-05,,0.00520715,0.000390148,
7437,2002-02-10,00:00:00.00,9.46401,0.04047,0.134504,0.157329,0.0203748,,0.0335506,,0.12978,0,3.15677e-05,0.000283168,0.0167705,0.000252186,,0.728349,,7.85134e-07,,1.5101e-07,,1.26884e-06,5.60969e-06,,2.41811e-05,,0.0183251,0.000374486,
7438,2002-02-11,00:00:00.00,0.0174413,0.0410355,0.140208,0.16656,0.0585955,,0.0430113,,0.153406,0,3.03037e-05,0.000283168,0.0657582,0.000533164,,0.733954,,7.36319e-07,,1.3892e-07,,1.21805e-06,5.38245e-06,,2.54518e-05,,0.0306824,0.000359473,
7439,2002-02-12,00:00:00.00,0.126056,0.0408036,0.140443,0.168562,0.071652,,0.0175874,,0.0544884,0,2.90905e-05,0.00113267,0.139311,0.000639794,,0.37772,,6.92168e-07,,1.33359e-07,,1.16929e-06,5.16557e-06,,2.56726e-05,,0.0238227,0.000345071,
7440,2002-02-13,00:00:00.00,0.454904,0.0409166,0.140316,0.168236,0.0480798,,0.00895955,,0.0200256,0,2.79259e-05,0.000283168,0.116191,0.000677959,,0.184386,,6.49155e-07,,1.22683e-07,,1.12248e-06,4.95804e-06,,2.45706e-05,,0.0125429,0.000331251,
7441,2002-02-14,00:00:00.00,0.0111161,0.0408593,0.140101,0.167635,0.0225179,,0.00604127,,0.0110788,0,2.6808e-05,0.000283168,0.0498189,0.000718776,,0.0986371,,6.10254e-07,,1.17772e-07,,1.07755e-06,4.75918e-06,,2.31103e-05,,0.00799578,0.000317988,
7442,2002-02-15,00:00:00.00,0.445303,0.0404716,0.139062,0.166466,0.0107775,,0.00462228,,0.00653388,0,2.57349e-05,0.000283168,0.0286226,0.000739839,,0.0573349,,5.7235e-07,,1.08343e-07,,1.03442e-06,4.56846e-06,,2.1603e-05,,0.00683951,0.000305257,
7443,2002-02-16,00:00:00.00,0.401335,0.0400862,0.137772,0.164869,0.00683945,,0.00380433,,0.00405659,0,2.47047e-05,0.00113267,0.0141272,0.00075205,,0.0367048,,5.38072e-07,,1.04006e-07,,9.93009e-07,4.38547e-06,,1.98066e-05,,0.00948595,0.000293037,
7444,2002-02-17,00:00:00.00,0.00139202,0.0396619,0.136222,0.162899,0.00517067,,0.00330312,,0.00272118,0,2.37158e-05,0.000283168,0.0234989,0.000749747,,0.0264168,,5.04666e-07,,9.56796e-08,,9.5326e-07,4.20986e-06,,1.79536e-05,,0.00823852,0.000281306,
7445,2002-02-18,00:00:00.00,0.000457959,0.0392178,0.134499,0.160707,0.00423695,,0.00298,,0.00199141,0,2.27664e-05,0.000283168,0.0216147,0.000740765,,0.0205819,,4.74459e-07,,9.18496e-08,,9.15101e-07,4.04131e-06,,1.64377e-05,,0.00497367,0.000270045,
7446,2002-02-19,00:00:00.00,0.00597283,0.0387765,0.132753,0.15843,0.00368138,,0.0027576,,0.00158663,0,2.18551e-05,0.000283168,0.00876065,0.000754876,,0.386118,,4.45015e-07,,8.44962e-08,,8.7847e-07,3.87952e-06,,1.63298e-05,,0.00419064,0.000259235,
7447,2002-02-20,00:00:00.00,0.0457918,0.0385131,0.131431,0.156459,0.00335453,,0.00259231,,0.00135498,0,2.09803e-05,0.000283168,0.00601979,0.000779344,,0.834708,,4.18393e-07,,8.11138e-08,,8.43305e-07,3.72422e-06,,1.98852e-05,,0.00443394,0.000248858,
7448,2002-02-21,00:00:00.00,0.039596,0.0384898,0.130741,0.155078,0.00315678,,0.00246003,,0.00121118,0,2.01404e-05,0.000283168,0.00775709,0.000765722,,0.784472,,3.9244e-07,,7.46199e-08,,8.09548e-07,3.57514e-06,,2.63677e-05,,0.00415886,0.000238897,
7449,2002-02-22,00:00:00.00,0.0778886,0.0384861,0.130161,0.15394,0.00303473,,0.00235252,,0.00606167,0,1.93342e-05,0.000283168,0.00773879,0.000744322,,0.615772,,3.68975e-07,,7.16329e-08,,7.77142e-07,3.43202e-06,,3.015e-05,,0.00414026,0.000229334,
7450,2002-02-23,00:00:00.00,0.0544829,0.0385069,0.129848,0.153038,0.00294053,,0.0022667,,0.00913935,0,1.85603e-05,0.00198218,0.00626702,0.00073134,,0.530895,,3.46097e-07,,6.58981e-08,,7.46033e-07,3.29464e-06,,2.78675e-05,,0.00495985,0.000220153,
7451,2002-02-24,00:00:00.00,2.51231,0.354901,12.562,10.3957,0.0209028,,0.371422,,0.0248673,0,0.00979781,0.00113267,0.0114103,0.000748154,,0.603847,,0.00499087,,6.32602e-08,,1.6798e-05,0.0866705,,6.03306e-05,,0.00559862,0.0515121,
7452,2002-02-25,00:00:00.00,6.38185,0.366275,14.4191,15.3469,0.0604091,,0.8644,,0.0765619,0,0.0162204,0.000283168,0.0130052,0.000827384,,0.866115,,0.0113979,,5.81956e-08,,3.49372e-05,0.200732,,0.00017892,,0.00625032,0.179243,
